anime_id;Name;Score;Genres;English name;Japanese name;sypnopsis;Type;Episodes;Aired;Premiered;Producers;Licensors;Studios;Source;Duration;Rating;Ranked;Popularity;Members;Favorites;Watching;Completed;On-Hold;Dropped
67;Basilisk: Kouga Ninpou Chou;758;Action, Adventure, Historical, Supernatural, Romance, Samurai, Fantasy;Basilisk;バジリスク 甲賀忍法帖;For centuries, the Iga and Kouga ninja clans have engaged in a bitter war. But when a ceasefire is ordered by the powerful warlord Ieyasu Tokugawa, the two clans are forced to put down their arms. Years later, Gennosuke Kouga, heir of the Kouga clan, and Oboro Iga, heir of the Iga clan, have fallen in love. Through marriage, both heirs aim to bring peace to the clans. But their hopes are dashed when flames of rivalry between their clans are reignited, and they are dragged into another war. Ieyasu's two grandsons have both claimed to be the next heir to the shogunate. To resolve this dispute, both the Kouga and Iga are ordered to send their 10 best warriors to fight in a bloody battle royale, with each clan representing one of the potential shogunate heirs. Two scrolls with the names of the fighters are given and are to be marked in blood upon the given fighter's death. The prize for winning is the favor of the Tokugawa shogunate for a thousand years. Torn between their love for each other and duty to their clans, Gennosuke and Oboro must ultimately decide the fate of their clans.;TV;24;Apr 13, 2005 to Sep 21, 2005;2005;GDH, Kodansha, Sotsu Music Publishing;Funimation;Gonzo;Manga;24 min. per ep.;R - 17+ (violence & profanity);13250;940;156661;1467;6964;82153;6380;6957
68;Black Cat (TV);738;Sci-Fi, Adventure, Comedy, Super Power, Shounen;Black Cat;ブラックキャット;"Completing every job with ruthless accuracy, Train Heartnet is an infamous assassin with no regard for human life. Donning the moniker ""Black Cat"" in the underground world, the elite killer works for the powerful secret organization known only as Chronos. One gloomy night, the blasé gunman stumbles upon Saya Minatsuki, an enigmatic bounty hunter, and soon develops an odd friendship with her. Influenced by Saya's positive outlook on life, Train begins to rethink his life. Deciding to abandon his role as the Black Cat, he instead opts to head down a virtuous path as an honest bounty hunter. However, Chronos—and particularly Creed Diskenth, Train's possessive underling—is not impressed with Train's sudden change of heart and vows to resort to extreme measures in order to bring back the emissary of bad luck. This assassin turned ""stray cat"" can only wander so far before the deafening sound of gunfire rings out.";TV;23;Oct 7, 2005 to Mar 31, 2006;2005;GDH, Dentsu, TBS, Sotsu Music Publishing;Funimation;Gonzo;Manga;24 min. per ep.;PG-13 - Teens 13 or older;19650;622;231668;1955;10510;142921;11736;11003
71;Full Metal Panic!;765;Action, Military, Sci-Fi, Comedy, Mecha;Full Metal Panic!;フルメタル・パニック！;"Equipped with cutting-edge weaponry and specialized troops, a private military organization named Mithril strives to extinguish the world's terrorism and all threats to peace on earth. The organization is powered by the ""Whispered,"" individuals who possess intuitive knowledge and the remarkable ability to create powerful devices and machinery. Seventeen-year-old Sousuke Sagara, a sergeant working for Mithril, has been assigned to protect Kaname Chidori, a Whispered candidate. He is ordered to join her high school class and be as close to her as possible to prevent her from falling into enemy hands—that is, if he can safely blend in with their fellow classmates without revealing his true identity. Sousuke, who was raised on a battlefield and has very little knowledge of an average high school student's lifestyle, must adapt to a normal school life to safeguard Kaname. However, enemy forces have already begun making their move, and Sousuke is about to find out that the adversary coming for the Whispered girl may be a lot more familiar than he expects.";TV;24;Jan 8, 2002 to Jun 18, 2002;2002;Kadokawa Shoten;ADV Films, Funimation;Gonzo;Light novel;24 min. per ep.;R - 17+ (violence & profanity);11460;322;411230;4417;17458;264665;16076;13806
72;Full Metal Panic? Fumoffu;807;Action, Comedy, School;Full Metal Panic? Fumoffu;フルメタル・パニック? ふもっふ;It's back-to-school mayhem with Kaname Chidori and her war-freak classmate Sousuke Sagara as they encounter more misadventures in and out of Jindai High School. But when Kaname gets into some serious trouble, Sousuke takes the guise of Bonta-kun—the gun-wielding, butt-kicking mascot. And while he struggles to continue living as a normal teenager, Sousuke also has to deal with protecting his superior officer Teletha Testarossa, who has decided to take a vacation from Mithril and spend a couple of weeks as his and Kaname's classmate. (Source: ANN);TV;12;Aug 26, 2003 to Oct 18, 2003;2003;Tatsunoko Production, Kadokawa Shoten, Fuji TV, Imagica, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Happinet Pictures, Animation Do;ADV Films, Funimation;Kyoto Animation;Light novel;24 min. per ep.;PG-13 - Teens 13 or older;4520;571;254465;2988;5383;204041;4435;3533
73;Full Metal Panic! The Second Raid;796;Action, Military, Mecha;Full Metal Panic! The Second Raid;フルメタル パニック！The Second Raid;"fter overcoming various tumultuous events, mercenary sergeant Sousuke Sagara of Mithril and ""Whispered"" school girl Kaname Chidori return to their normal high school lives. Sousuke continues his efforts to assimilate with the civilian population and manage his mission at the same time, while Kaname attempts to support his endeavors (even though his antics often drive her up a wall). However, as their lives calm, new problems begin to appear. The appearance of an independent terrorist organization known as Amalgam and internal conflicts within Mithril threaten to wreak unity into a series of failures and betrayals. And new, powerful Arm Slave models only worsen the situation when the world's peace is at stake. As Kaname and Sousuke face their own inner battles amidst life-threatening fights, will they be able to make the right choices and change their future?";TV;13;Jul 14, 2005 to Oct 20, 2005;2005;Kadokawa Shoten, Happinet Pictures;ADV Films, Funimation, Kadokawa Pictures USA;Kyoto Animation;Light novel;24 min. per ep.;R - 17+ (violence & profanity);5790;639;227927;1358;4667;177524;3840;2271
74;Gakuen Alice;765;Comedy, School, Shoujo, Super Power;Gakuen Alice;学園アリス;"kan Sakura is a normal 10-year-old girl. Optimistic, energetic, and overall a very sweet child, Mikan is the complete opposite of the aloof, intelligent, and somewhat cold-hearted, Hotaru Imai. Despite their glaring differences, the two girls have been best friends for a very long time. So when Hotaru suddenly transfers to Alice Academy, a prestigious school in the city, her best friend is devastated—especially when she hears of the horrible rumors regarding the academy's harsh treatment of students. Beset with worry, Mikan runs away to see her best friend! Upon her arrival, Mikan learns of ""Alices,"" individuals gifted with various supernatural abilities, and that the school is an institution built by the government to train and protect them. Discovering that she has her own unique powers, Mikan enrolls in the academy, and, after a lot of trouble, finally reunites with Hotaru. Gakuen Alice is a heartwarming comedy that follows Mikan and her friends' adventures in the academy, as well as their attempt to uncover the mysteries surrounding the problematic, fire-wielding student Natsume Hyuuga.";TV;26;Oct 30, 2004 to May 14, 2005;2004;Aniplex, Sogo Vision;Nozomi Entertainment;Group TAC;Manga;25 min. per ep.;G - All Ages;11580;1640;81446;1613;2495;57369;2843;2916
75;Soukyuu no Fafner: Dead Aggressor;73;Action, Drama, Mecha, Military, Sci-Fi;Fafner of the Blue Sky;蒼穹のファフナーDead Aggressor;Tatsumiyajima is the central island in the middle of a small cluster of islands, in a sleepy backwater of the Japanese isles. Not much happens there, and the island's young people go to school knowing that their lives are likely to remain peaceful and undisturbed. Or so they have been taught... but the truth is different. The fate of mankind is on the line, and Tatsumiyajima is the last line of defense against a hostile and incomprehensible enemy. At the center of it all, fighting for Humanity's continued existence, is the giant robot Fafner, the dragon that guards this final treasure of mankind. (Source: ANN);TV;25;Jul 5, 2004 to Dec 27, 2004;2004;TV Tokyo Music, King Records;Funimation, Geneon Entertainment USA;Xebec;Original;24 min. per ep.;PG-13 - Teens 13 or older;23480;2523;40602;255;2179;16417;1849;1987
76;Mahou Shoujo Lyrical Nanoha;742;Action, Comedy, Drama, Magic, Super Power;Magical Girl Lyrical Nanoha;魔法少女リリカルなのは;Nanoha Takamachi, an ordinary third-grader who enjoys spending time with her family and friends, rescues an injured ferret that she had dreamed about the night before. The next day, the ferret cries out to her telepathically, asking Nanoha to save him. The ferret reveals himself to be Yuuno Scrya, a mage from another world who is trying to collect the dangerous 21 Jewel Seeds that he accidentally scattered across the world. He enlists Nanoha's help, gifting her the magical wand Raising Heart, and teaches her how to become a powerful mage. Days later, after reclaiming a few of the Jewel Seeds, another mage appears: Fate Testarossa. Stronger than Nanoha, Fate refuses to divulge her reasons in trying to collect the Jewel Seeds. Nanoha senses a melancholy in her eyes, but Fate refuses to communicate. Directed by Akiyuki Shinbo, Mahou Shoujo Lyrical Nanoha is a story about the clash of emotions when goals collide.;TV;13;Oct 3, 2004 to Dec 26, 2004;2004;Starchild Records, Omnibus Japan;Geneon Entertainment USA;Seven Arcs;Original;25 min. per ep.;PG-13 - Teens 13 or older;18280;1550;88890;1036;3287;47731;2865;2625
77;Mahou Shoujo Lyrical Nanoha A's;799;Action, Comedy, Drama, Magic, Super Power;Magical Girl Lyrical Nanoha A's;魔法少女リリカルなのは エース;fter solving the incident of the scattered Jewel Seeds, Nanoha Takamachi happily returns to her everyday life, though now with added magic practice in the morning. Exchanging video messages with Fate Testarossa and the crew of the Arthra, Nanoha eagerly awaits the chance to speak with them in person again. But while studying in her room one day, Raising Heart suddenly calls out to Nanoha and warns her of an incoming attack! The attacker is a young girl named Vita, who calls herself a Belka Knight. She proves her strength by using an intelligent device with a mysterious cartridge system to quickly overwhelm Nanoha. Luckily, the Space-Time Administration Bureau is able to step in before she is completely crushed. Vita and her fellow knights Shamal, Signum, and Zafila are on a mission to steal magical power from mages in order to complete the Book of Darkness, one of the Lost Logia. For what sinister purpose are the knights after this Book of Darkness?;TV;13;Oct 2, 2005 to Dec 25, 2005;2005;Starchild Records, Omnibus Japan;Geneon Entertainment USA;Seven Arcs;Original;25 min. per ep.;PG-13 - Teens 13 or older;5510;2075;56981;1014;1367;40165;1088;828
79;Shuffle!;709;Harem, Comedy, Drama, Magic, Romance, Ecchi, Fantasy, School, Seinen;Shuffle!;SHUFFLE! (シャッフル!);In present times, Gods and Demons coexist together with Humans after the door between each of these worlds had opened. Tsuchimi Rin is a normal young high school student attending Verbena Academy, spending his days living peacefully with his childhood friend Kaede. Unexpectedly, one day the King of Gods, the King of Demons and their families move into be Rin's next door neighbors. Apparently the daughter of the Gods, Sia, and the daughter of the demons, Nerine, are both deeply in love with Rin after having met him in the past. Along with his playful friendship with upperclassmen Asa and his encounter with the silent but cute Primula, Rin has much on his hands dealing with the affections of each of these girls. Based on the eroge by Navel.;TV;24;Jul 8, 2005 to Jan 6, 2006;2005;Xebec, Lantis, Memory-Tech;Funimation;Asread;Visual novel;23 min. per ep.;R+ - Mild Nudity;32310;600;240751;1572;10943;151944;9558;13227
